prompt,speaker,recipient,pronoun,logit_diff,prob_io,prob_s,is_correct,rank_io,template_idx
Noah thanked Mia warmly. He wrote a letter for,Noah,Mia,He,4.419162750244141,0.05152265354990959,0.0006205548997968435,True,3,4
Olivia surprised Frank at the party. She baked a cake for,Olivia,Frank,She,0.9075632095336914,0.02345925010740757,0.009465955197811127,True,5,5
Xander recommended Amy for the job. He wrote a reference for,Xander,Amy,He,5.51589298248291,0.12580342590808868,0.0005060233525000513,True,2,6
Mia met Henry at the store. She bought a gift for,Mia,Henry,She,2.2678709030151367,0.09054958820343018,0.009374813176691532,True,3,0
Victor visited Tara at home. He brought flowers for,Victor,Tara,He,5.05640983581543,0.277374267578125,0.0017664252081885934,True,1,1
Kate called Derek on the phone. She left a message for,Kate,Derek,She,3.4610910415649414,0.05156121402978897,0.0016187895089387894,True,4,2
Xander helped Olivia move. He carried the boxes for,Xander,Olivia,He,5.004044532775879,0.21158860623836517,0.001419918262399733,True,2,3
Gina thanked Victor warmly. She wrote a letter for,Gina,Victor,She,5.999570846557617,0.13603271543979645,0.0003373360959812999,True,2,4
Jack surprised Iris at the party. He baked a cake for,Jack,Iris,He,0.9662618637084961,0.08670346438884735,0.03299090638756752,True,2,5
Olivia recommended Brian for the job. She wrote a reference for,Olivia,Brian,She,2.345057487487793,0.09948358684778214,0.009534675627946854,True,4,6
Liam met Amy at the store. He bought a gift for,Liam,Amy,He,3.378390312194824,0.09044790267944336,0.0030844821594655514,True,2,0
Amy visited Victor at home. She brought flowers for,Amy,Victor,She,1.454543113708496,0.1242775171995163,0.029019670560956,True,3,1
Brian called Tara on the phone. He left a message for,Brian,Tara,He,1.8048934936523438,0.10246749967336655,0.016855081543326378,True,2,2
Alice helped Victor move. She carried the boxes for,Alice,Victor,She,2.7964134216308594,0.15222027897834778,0.009289784356951714,True,2,3
Victor thanked Iris warmly. He wrote a letter for,Victor,Iris,He,4.332139015197754,0.22618325054645538,0.002971914829686284,True,2,4
Olivia surprised Xander at the party. She baked a cake for,Olivia,Xander,She,2.7221336364746094,0.052361056208610535,0.0034419200383126736,True,4,5
Fred recommended Rose for the job. He wrote a reference for,Fred,Rose,He,2.2765588760375977,0.0934564545750618,0.009592069312930107,True,4,6
Rose met Noah at the store. She bought a gift for,Rose,Noah,She,1.460984230041504,0.11478956043720245,0.026632074266672134,True,3,0
Harry visited Gina at home. He brought flowers for,Harry,Gina,He,2.4176435470581055,0.09414088726043701,0.008390909992158413,True,3,1
Grace called Frank on the phone. She left a message for,Grace,Frank,She,2.6271791458129883,0.04923104867339134,0.0035585223231464624,True,4,2
Victor helped Tara move. He carried the boxes for,Victor,Tara,He,3.9904565811157227,0.1356959342956543,0.0025091900024563074,True,2,3
Clara thanked Xander warmly. She wrote a letter for,Clara,Xander,She,6.714972496032715,0.16489620506763458,0.00019995631009805948,True,2,4
Frank surprised Iris at the party. He baked a cake for,Frank,Iris,He,1.7382030487060547,0.09666650742292404,0.016997460275888443,True,2,5
Clara recommended Victor for the job. She wrote a reference for,Clara,Victor,She,3.786953926086426,0.21125684678554535,0.004788038320839405,True,1,6
Paul met Iris at the store. He bought a gift for,Paul,Iris,He,2.9678115844726562,0.10324088484048843,0.005308202933520079,True,2,0
Grace visited Bob at home. She brought flowers for,Grace,Bob,She,4.4329633712768555,0.23279692232608795,0.0027654494624584913,True,2,1
David called Iris on the phone. He left a message for,David,Iris,He,2.288938522338867,0.09699713438749313,0.009832988493144512,True,2,2
Rose helped Frank move. She carried the boxes for,Rose,Frank,She,2.7860183715820312,0.14352227747440338,0.008850482292473316,True,2,3
Fred thanked Olivia warmly. He wrote a letter for,Fred,Olivia,He,2.4874954223632812,0.11667051911354065,0.009697405621409416,True,2,4
Clara surprised Noah at the party. She baked a cake for,Clara,Noah,She,7.811217308044434,0.15516728162765503,6.286828283919021e-05,True,2,5
Brian recommended Rose for the job. He wrote a reference for,Brian,Rose,He,2.087249755859375,0.0829327329993248,0.010285962373018265,True,4,6
Olivia met Paul at the store. She bought a gift for,Olivia,Paul,She,0.19007492065429688,0.05405430123209953,0.0446973517537117,True,3,0
Jack visited Clara at home. He brought flowers for,Jack,Clara,He,2.8163585662841797,0.14088216423988342,0.008428049273788929,True,3,1
Gina called Bob on the phone. She left a message for,Gina,Bob,She,6.112090110778809,0.20234368741512299,0.0004483763186726719,True,2,2
Henry helped Olivia move. He carried the boxes for,Henry,Olivia,He,1.774068832397461,0.29164206981658936,0.049474552273750305,True,2,3
Iris thanked Liam warmly. She wrote a letter for,Iris,Liam,She,4.0585479736328125,0.04905279353260994,0.0008473420166410506,True,4,4
Fred surprised Alice at the party. He baked a cake for,Fred,Alice,He,2.4973983764648438,0.07810542732477188,0.006427985616028309,True,2,5
Tara recommended Paul for the job. She wrote a reference for,Tara,Paul,She,4.966978073120117,0.15032236278057098,0.001046869088895619,True,2,6
Henry met Rose at the store. He bought a gift for,Henry,Rose,He,0.12435245513916016,0.10562396794557571,0.09327320009469986,True,2,0
Grace visited Fred at home. She brought flowers for,Grace,Fred,She,3.1295013427734375,0.17657823860645294,0.007723462767899036,True,2,1
Xander called Rose on the phone. He left a message for,Xander,Rose,He,6.873266220092773,0.11359331756830215,0.00011757938773371279,True,2,2
Amy helped Derek move. She carried the boxes for,Amy,Derek,She,1.760824203491211,0.08548477292060852,0.014695098623633385,True,2,3
Fred thanked Grace warmly. He wrote a letter for,Fred,Grace,He,1.0651140213012695,0.03250204026699066,0.011203081347048283,True,3,4
Gina surprised Harry at the party. She baked a cake for,Gina,Harry,She,7.90155029296875,0.07130619138479233,2.639535887283273e-05,True,2,5
Fred recommended Kate for the job. He wrote a reference for,Fred,Kate,He,2.1761112213134766,0.21814104914665222,0.024755079299211502,True,2,6
Iris met Sam at the store. She bought a gift for,Iris,Sam,She,1.8561391830444336,0.01920383609831333,0.003001075703650713,True,6,0
Harry visited Clara at home. He brought flowers for,Harry,Clara,He,2.69113826751709,0.10419031232595444,0.007064490113407373,True,3,1
Iris called Sam on the phone. She left a message for,Iris,Sam,She,2.679595947265625,0.016044650226831436,0.001100516295991838,True,7,2
Fred helped Emma move. He carried the boxes for,Fred,Emma,He,4.977108955383301,0.20797604322433472,0.0014337793691083789,True,2,3
Gina thanked Victor warmly. She wrote a letter for,Gina,Victor,She,5.999571800231934,0.13603299856185913,0.00033733650343492627,True,2,4
Paul surprised Kate at the party. He baked a cake for,Paul,Kate,He,1.6677656173706055,0.06481552869081497,0.012228626757860184,True,2,5
Mia recommended Xander for the job. She wrote a reference for,Mia,Xander,She,6.186775207519531,0.25908517837524414,0.0005327951512299478,True,1,6
Frank met Grace at the store. He bought a gift for,Frank,Grace,He,1.9671268463134766,0.07693120092153549,0.010759452357888222,True,2,0
Grace visited Paul at home. She brought flowers for,Grace,Paul,She,3.1328887939453125,0.2283138930797577,0.009952588006854057,True,2,1
Brian called Gina on the phone. He left a message for,Brian,Gina,He,2.067472457885742,0.06128601357340813,0.007752995006740093,True,2,2
Grace helped Noah move. She carried the boxes for,Grace,Noah,She,5.568548202514648,0.17606371641159058,0.0006718620425090194,True,2,3
Frank thanked Olivia warmly. He wrote a letter for,Frank,Olivia,He,3.23288631439209,0.08297722786664963,0.0032729110680520535,True,2,4
Olivia surprised Xander at the party. She baked a cake for,Olivia,Xander,She,2.7221336364746094,0.052361056208610535,0.0034419200383126736,True,4,5
Fred recommended Olivia for the job. He wrote a reference for,Fred,Olivia,He,2.3167428970336914,0.1875779926776886,0.018494101241230965,True,2,6
Alice met Noah at the store. She bought a gift for,Alice,Noah,She,2.7681045532226562,0.1280449777841568,0.008038777858018875,True,3,0
Derek visited Olivia at home. He brought flowers for,Derek,Olivia,He,4.37135124206543,0.12858542799949646,0.0016245683655142784,True,2,1
Amy called Bob on the phone. She left a message for,Amy,Bob,She,2.707119941711426,0.16046816110610962,0.010707833804190159,True,2,2
Brian helped Rose move. He carried the boxes for,Brian,Rose,He,3.9264564514160156,0.12195684015750885,0.0024041845463216305,True,3,3
Alice thanked Zach warmly. She wrote a letter for,Alice,Zach,She,2.3440723419189453,0.09663534164428711,0.009270823560655117,True,3,4
Victor surprised Olivia at the party. He baked a cake for,Victor,Olivia,He,1.9213666915893555,0.04286081716418266,0.006275112275034189,True,2,5
Olivia recommended Paul for the job. She wrote a reference for,Olivia,Paul,She,3.6819725036621094,0.12424244731664658,0.0031275886576622725,True,3,6
Harry met Iris at the store. He bought a gift for,Harry,Iris,He,1.475961685180664,0.04451915621757507,0.010175246745347977,True,2,0
Kate visited Derek at home. She brought flowers for,Kate,Derek,She,2.440988540649414,0.12445957213640213,0.010837282985448837,True,2,1
Harry called Alice on the phone. He left a message for,Harry,Alice,He,3.5495071411132812,0.09776926785707474,0.002809771103784442,True,2,2
Olivia helped Xander move. She carried the boxes for,Olivia,Xander,She,2.2417211532592773,0.08365269005298615,0.008890225552022457,True,4,3
Brian thanked Gina warmly. He wrote a letter for,Brian,Gina,He,2.824357032775879,0.09258253872394562,0.005494477692991495,True,3,4
Grace surprised Fred at the party. She baked a cake for,Grace,Fred,She,3.5717010498046875,0.07099281251430511,0.001995465951040387,True,2,5
Jack recommended Amy for the job. He wrote a reference for,Jack,Amy,He,0.35436534881591797,0.08491668850183487,0.05957912653684616,True,3,6
Tara met Bob at the store. She bought a gift for,Tara,Bob,She,2.3061437606811523,0.13286449015140533,0.01323925144970417,True,2,0
Brian visited Amy at home. He brought flowers for,Brian,Amy,He,5.867937088012695,0.4138088524341583,0.0011705422075465322,True,1,1
Amy called Bob on the phone. She left a message for,Amy,Bob,She,2.7071218490600586,0.1604684293270111,0.01070783194154501,True,2,2
Frank helped Clara move. He carried the boxes for,Frank,Clara,He,3.081423759460449,0.11707601696252823,0.005373070947825909,True,3,3
Olivia thanked Jack warmly. She wrote a letter for,Olivia,Jack,She,3.0264625549316406,0.0629541352391243,0.0030524476896971464,True,4,4
Fred surprised Grace at the party. He baked a cake for,Fred,Grace,He,0.09862327575683594,0.03902123123407364,0.035356514155864716,True,3,5
Alice recommended Sam for the job. She wrote a reference for,Alice,Sam,She,1.76611328125,0.13534311950206757,0.02314317412674427,True,2,6
Brian met Mia at the store. He bought a gift for,Brian,Mia,He,1.484832763671875,0.034034084528684616,0.0077100894413888454,True,4,0
Iris visited Fred at home. She brought flowers for,Iris,Fred,She,1.5997276306152344,0.028536731377243996,0.005763036198914051,True,8,1
Xander called Mia on the phone. He left a message for,Xander,Mia,He,5.793956756591797,0.0296780988574028,9.03967084013857e-05,True,5,2
Olivia helped Sam move. She carried the boxes for,Olivia,Sam,She,4.164040565490723,0.1633567214012146,0.002539318287745118,True,2,3
Derek thanked Kate warmly. He wrote a letter for,Derek,Kate,He,3.5472774505615234,0.13820531964302063,0.00398072088137269,True,2,4
Emma surprised Harry at the party. She baked a cake for,Emma,Harry,She,2.8014354705810547,0.05276111885905266,0.0032038046047091484,True,3,5
Bob recommended Gina for the job. He wrote a reference for,Bob,Gina,He,0.4758138656616211,0.16905398666858673,0.10504661500453949,True,2,6
Tara met David at the store. She bought a gift for,Tara,David,She,1.9371728897094727,0.06366517394781113,0.009174838662147522,True,3,0
Zach visited Iris at home. He brought flowers for,Zach,Iris,He,5.379756927490234,0.14405310153961182,0.0006639324710704386,True,2,1
Clara called Frank on the phone. She left a message for,Clara,Frank,She,7.1558732986450195,0.10061817616224289,7.850913243601099e-05,True,3,2
David helped Alice move. He carried the boxes for,David,Alice,He,4.4145660400390625,0.1829020231962204,0.00221307878382504,True,2,3
Iris thanked Noah warmly. She wrote a letter for,Iris,Noah,She,7.337593078613281,0.10345657914876938,6.731036410201341e-05,True,4,4
Bob surprised Amy at the party. He baked a cake for,Bob,Amy,He,3.5224227905273438,0.15427125990390778,0.0045552924275398254,True,2,5
Grace recommended Paul for the job. She wrote a reference for,Grace,Paul,She,3.2461776733398438,0.14044500887393951,0.005466498900204897,True,2,6
Jack met Rose at the store. He bought a gift for,Jack,Rose,He,0.5935049057006836,0.09844814985990524,0.05438155680894852,True,2,0
Clara visited Henry at home. She brought flowers for,Clara,Henry,She,5.811130523681641,0.453277587890625,0.0013571326853707433,True,1,1
Noah called Rose on the phone. He left a message for,Noah,Rose,He,1.5800647735595703,0.04386872798204422,0.009035279974341393,True,5,2
Gina helped Sam move. She carried the boxes for,Gina,Sam,She,7.609060287475586,0.33713048696517944,0.000167195699759759,True,1,3
Zach thanked Grace warmly. He wrote a letter for,Zach,Grace,He,2.8400659561157227,0.05906561762094498,0.003450720338150859,True,3,4
Amy surprised Henry at the party. She baked a cake for,Amy,Henry,She,1.8878889083862305,0.10769378393888474,0.016303876414895058,True,2,5
Liam recommended Kate for the job. He wrote a reference for,Liam,Kate,He,1.5344066619873047,0.07882089167833328,0.016992488875985146,True,3,6
Emma met Bob at the store. She bought a gift for,Emma,Bob,She,2.0329837799072266,0.1158251166343689,0.015166631899774075,True,3,0
Victor visited Amy at home. He brought flowers for,Victor,Amy,He,5.396551132202148,0.301776260137558,0.0013677057577297091,True,2,1
Clara called Brian on the phone. She left a message for,Clara,Brian,She,7.962913513183594,0.1165427565574646,4.057288606418297e-05,True,3,2
Brian helped Gina move. He carried the boxes for,Brian,Gina,He,3.44216251373291,0.11486927419900894,0.00367529084905982,True,3,3
Iris thanked Frank warmly. She wrote a letter for,Iris,Frank,She,3.7712178230285645,0.008947078138589859,0.0002059975959127769,True,9,4
Paul surprised Emma at the party. He baked a cake for,Paul,Emma,He,3.876723289489746,0.1103956401348114,0.0022872432600706816,True,2,5
Gina recommended Victor for the job. She wrote a reference for,Gina,Victor,She,4.90634822845459,0.15853333473205566,0.0011730610858649015,True,2,6
Henry met Amy at the store. He bought a gift for,Henry,Amy,He,1.8460712432861328,0.16512180864810944,0.026065489277243614,True,2,0
Alice visited Zach at home. She brought flowers for,Alice,Zach,She,3.211549758911133,0.3587553799152374,0.014455731958150864,True,1,1
Derek called Clara on the phone. He left a message for,Derek,Clara,He,3.1376876831054688,0.0364224910736084,0.001580116688273847,True,4,2
Mia helped Frank move. She carried the boxes for,Mia,Frank,She,5.234880447387695,0.10351626574993134,0.0005514788790605962,True,2,3
Xander thanked Alice warmly. He wrote a letter for,Xander,Alice,He,8.002532958984375,0.19354021549224854,6.476132693933323e-05,True,2,4
Olivia surprised Harry at the party. She baked a cake for,Olivia,Harry,She,5.055049896240234,0.036207377910614014,0.00023089621390681714,True,4,5
Henry recommended Olivia for the job. He wrote a reference for,Henry,Olivia,He,0.6111993789672852,0.15289148688316345,0.0829741358757019,True,2,6
Mia met Fred at the store. She bought a gift for,Mia,Fred,She,2.3913440704345703,0.10347700119018555,0.00946882925927639,True,3,0
Jack visited Olivia at home. He brought flowers for,Jack,Olivia,He,2.6710739135742188,0.1616409569978714,0.011181981302797794,True,2,1
Grace called Sam on the phone. She left a message for,Grace,Sam,She,1.8546733856201172,0.030136452987790108,0.004716476891189814,True,5,2
Harry helped Rose move. He carried the boxes for,Harry,Rose,He,0.8004646301269531,0.0549965538084507,0.024700062349438667,True,5,3
Olivia thanked Sam warmly. She wrote a letter for,Olivia,Sam,She,3.63055419921875,0.054495975375175476,0.0014442247338593006,True,4,4
Xander surprised Iris at the party. He baked a cake for,Xander,Iris,He,6.019899368286133,0.15215998888015747,0.00036973567330278456,True,2,5
Emma recommended Sam for the job. She wrote a reference for,Emma,Sam,She,2.8015851974487305,0.19705730676651,0.011964086443185806,True,1,6
Fred met Iris at the store. He bought a gift for,Fred,Iris,He,2.0358963012695312,0.08080688863992691,0.0105504235252738,True,2,0
Rose visited Brian at home. She brought flowers for,Rose,Brian,She,2.689483642578125,0.25144854187965393,0.017077380791306496,True,2,1
Xander called Alice on the phone. He left a message for,Xander,Alice,He,7.910791397094727,0.07140254974365234,2.618789949337952e-05,True,2,2
Rose helped Xander move. She carried the boxes for,Rose,Xander,She,3.5264291763305664,0.12253029644489288,0.003603584598749876,True,2,3
Liam thanked Rose warmly. He wrote a letter for,Liam,Rose,He,3.2791833877563477,0.0533437617123127,0.0020088728051632643,True,3,4
Iris surprised Zach at the party. She baked a cake for,Iris,Zach,She,2.3113698959350586,0.010520326904952526,0.0010428312234580517,True,8,5
Sam recommended Mia for the job. He wrote a reference for,Sam,Mia,He,0.0469818115234375,0.028173767030239105,0.026880724355578423,True,6,6
Kate met Sam at the store. She bought a gift for,Kate,Sam,She,1.2559986114501953,0.12350583076477051,0.035173386335372925,True,3,0
Bob visited Tara at home. He brought flowers for,Bob,Tara,He,3.483247756958008,0.24222645163536072,0.007438173051923513,True,2,1
Iris called Frank on the phone. She left a message for,Iris,Frank,She,4.382475852966309,0.04400794208049774,0.0005498522659763694,True,4,2
Paul helped Gina move. He carried the boxes for,Paul,Gina,He,2.4537391662597656,0.0806979313492775,0.006937724072486162,True,3,3
Olivia thanked Harry warmly. She wrote a letter for,Olivia,Harry,She,5.558380126953125,0.07358289510011673,0.00028366324841044843,True,4,4
Paul surprised Gina at the party. He baked a cake for,Paul,Gina,He,2.410493850708008,0.09052786976099014,0.008126772940158844,True,2,5
Rose recommended Harry for the job. She wrote a reference for,Rose,Harry,She,3.562297821044922,0.20049284398555756,0.005688694305717945,True,2,6
Fred met Alice at the store. He bought a gift for,Fred,Alice,He,1.9212350845336914,0.12098994106054306,0.017716074362397194,True,2,0
Emma visited Victor at home. She brought flowers for,Emma,Victor,She,2.128758430480957,0.10165652632713318,0.01209559477865696,True,4,1
Paul called Olivia on the phone. He left a message for,Paul,Olivia,He,1.8508539199829102,0.06730113178491592,0.010573205538094044,True,2,2
Gina helped Paul move. She carried the boxes for,Gina,Paul,She,7.526576042175293,0.2101958692073822,0.00011320711928419769,True,2,3
Victor thanked Clara warmly. He wrote a letter for,Victor,Clara,He,2.930758476257324,0.22210419178009033,0.011850712820887566,True,2,4
Amy surprised Zach at the party. She baked a cake for,Amy,Zach,She,-0.1658153533935547,0.04889244586229324,0.057710446417331696,False,5,5
Harry recommended Tara for the job. He wrote a reference for,Harry,Tara,He,0.9804019927978516,0.12604762613773346,0.04728806018829346,True,2,6
Tara met Zach at the store. She bought a gift for,Tara,Zach,She,1.3200654983520508,0.07428787648677826,0.01984361559152603,True,3,0
Derek visited Gina at home. He brought flowers for,Derek,Gina,He,3.7733049392700195,0.09537345170974731,0.0021913007367402315,True,3,1
Tara called Xander on the phone. She left a message for,Tara,Xander,She,2.6248273849487305,0.09077376127243042,0.0065767643973231316,True,3,2
Zach helped Gina move. He carried the boxes for,Zach,Gina,He,2.796977996826172,0.10235261172056198,0.006242906209081411,True,3,3
Rose thanked Sam warmly. She wrote a letter for,Rose,Sam,She,2.8014049530029297,0.08652462065219879,0.005254180636256933,True,4,4
Victor surprised Kate at the party. He baked a cake for,Victor,Kate,He,1.070012092590332,0.022026311606168747,0.007555121555924416,True,4,5
Iris recommended Henry for the job. She wrote a reference for,Iris,Henry,She,5.054496765136719,0.08178415894508362,0.0005218301666900516,True,4,6
Noah met Mia at the store. He bought a gift for,Noah,Mia,He,3.600142478942871,0.025417111814022064,0.0006943911430425942,True,3,0
Emma visited Liam at home. She brought flowers for,Emma,Liam,She,2.11309814453125,0.24190016090869904,0.02923676371574402,True,2,1
Noah called Iris on the phone. He left a message for,Noah,Iris,He,4.243448257446289,0.04256749525666237,0.0006111839320510626,True,3,2
Gina helped Harry move. She carried the boxes for,Gina,Harry,She,9.629536628723145,0.1404229998588562,9.233866876456887e-06,True,2,3
Sam thanked Gina warmly. He wrote a letter for,Sam,Gina,He,1.4184627532958984,0.0688072070479393,0.016657251864671707,True,3,4
Amy surprised Victor at the party. She baked a cake for,Amy,Victor,She,2.164069175720215,0.053415048867464066,0.00613508140668273,True,3,5
Henry recommended Iris for the job. He wrote a reference for,Henry,Iris,He,2.4820423126220703,0.14098739624023438,0.011782650835812092,True,3,6
Kate met Paul at the store. She bought a gift for,Kate,Paul,She,0.7872028350830078,0.0821332186460495,0.037380144000053406,True,3,0
Zach visited Grace at home. He brought flowers for,Zach,Grace,He,3.6800537109375,0.1978982836008072,0.004991315305233002,True,2,1
Kate called Bob on the phone. She left a message for,Kate,Bob,She,4.868300437927246,0.17817309498786926,0.0013695128727704287,True,2,2
Jack helped Kate move. He carried the boxes for,Jack,Kate,He,1.9853601455688477,0.08925268054008484,0.012257173657417297,True,3,3
Alice thanked David warmly. She wrote a letter for,Alice,David,She,2.1893367767333984,0.05351095646619797,0.005992745514959097,True,4,4
Victor surprised Gina at the party. He baked a cake for,Victor,Gina,He,1.3943500518798828,0.05641983449459076,0.013991789892315865,True,2,5
Grace recommended Harry for the job. She wrote a reference for,Grace,Harry,She,6.160464286804199,0.15071816742420197,0.0003182071668561548,True,2,6
Henry met Alice at the store. He bought a gift for,Henry,Alice,He,2.450315475463867,0.1984001100063324,0.017115255817770958,True,2,0
Amy visited Victor at home. She brought flowers for,Amy,Victor,She,1.454543113708496,0.1242775171995163,0.029019670560956,True,3,1
Harry called Rose on the phone. He left a message for,Harry,Rose,He,1.271122932434082,0.08533348888158798,0.023937446996569633,True,2,2
Rose helped Xander move. She carried the boxes for,Rose,Xander,She,3.5264291763305664,0.12253029644489288,0.003603584598749876,True,2,3
Liam thanked Alice warmly. He wrote a letter for,Liam,Alice,He,4.196595191955566,0.12592586874961853,0.0018947714706882834,True,2,4
Kate surprised Harry at the party. She baked a cake for,Kate,Harry,She,3.697704315185547,0.05732978135347366,0.00142065214458853,True,4,5
Henry recommended Emma for the job. He wrote a reference for,Henry,Emma,He,1.7746105194091797,0.28042730689048767,0.047546301037073135,True,1,6
Olivia met Harry at the store. She bought a gift for,Olivia,Harry,She,1.7196826934814453,0.021860497072339058,0.003915716893970966,True,5,0
Frank visited Amy at home. He brought flowers for,Frank,Amy,He,4.918790817260742,0.36796605587005615,0.0026890819426625967,True,1,1
Clara called David on the phone. She left a message for,Clara,David,She,7.494540214538574,0.13012273609638214,7.236285455292091e-05,True,2,2
Jack helped Grace move. He carried the boxes for,Jack,Grace,He,2.494563102722168,0.09673774987459183,0.007984008640050888,True,3,3
Amy thanked Victor warmly. She wrote a letter for,Amy,Victor,She,3.6249303817749023,0.12596775591373444,0.003357160370796919,True,2,4
Frank surprised Iris at the party. He baked a cake for,Frank,Iris,He,1.7382030487060547,0.09666650742292404,0.016997460275888443,True,2,5
Emma recommended Derek for the job. She wrote a reference for,Emma,Derek,She,1.6526260375976562,0.10140067338943481,0.01942291669547558,True,4,6
Paul met Tara at the store. He bought a gift for,Paul,Tara,He,4.209772109985352,0.11588039249181747,0.0017207951750606298,True,2,0
Olivia visited Fred at home. She brought flowers for,Olivia,Fred,She,2.7532262802124023,0.18786437809467316,0.011971082538366318,True,2,1
Fred called Kate on the phone. He left a message for,Fred,Kate,He,1.3291864395141602,0.045276984572410583,0.011984478682279587,True,3,2
Amy helped Derek move. She carried the boxes for,Amy,Derek,She,1.760824203491211,0.08548477292060852,0.014695098623633385,True,2,3
Victor thanked Amy warmly. He wrote a letter for,Victor,Amy,He,5.117486953735352,0.0971980020403862,0.0005823190440423787,True,2,4
Amy surprised David at the party. She baked a cake for,Amy,David,She,1.990159034729004,0.14917926490306854,0.020388880744576454,True,2,5
Henry recommended Iris for the job. He wrote a reference for,Henry,Iris,He,2.482044219970703,0.14098742604255676,0.011782631278038025,True,3,6
Clara met Noah at the store. She bought a gift for,Clara,Noah,She,5.113126754760742,0.09144052118062973,0.0005502194981090724,True,3,0
Sam visited Clara at home. He brought flowers for,Sam,Clara,He,1.8792495727539062,0.0893777385354042,0.013648396357893944,True,3,1
Emma called Liam on the phone. She left a message for,Emma,Liam,She,1.341796875,0.11777742207050323,0.03078414313495159,True,2,2
Paul helped Grace move. He carried the boxes for,Paul,Grace,He,2.6483259201049805,0.06806114315986633,0.004816658794879913,True,3,3
Tara thanked Frank warmly. She wrote a letter for,Tara,Frank,She,3.85776424407959,0.026986833661794662,0.0005698311142623425,True,5,4
Liam surprised Alice at the party. He baked a cake for,Liam,Alice,He,3.6752424240112305,0.043822575360536575,0.001110606943257153,True,3,5
Olivia recommended Fred for the job. She wrote a reference for,Olivia,Fred,She,3.674610137939453,0.14393973350524902,0.0036502096336334944,True,2,6
Harry met Kate at the store. He bought a gift for,Harry,Kate,He,1.1717777252197266,0.10315099358558655,0.03195779770612717,True,2,0
Alice visited Paul at home. She brought flowers for,Alice,Paul,She,2.0792112350463867,0.19713732600212097,0.024647843092679977,True,2,1
Victor called Gina on the phone. He left a message for,Victor,Gina,He,2.278445243835449,0.05122211202979088,0.005247365217655897,True,2,2
Kate helped Fred move. She carried the boxes for,Kate,Fred,She,3.0039634704589844,0.18293410539627075,0.009071726351976395,True,2,3
Frank thanked Clara warmly. He wrote a letter for,Frank,Clara,He,2.808755874633789,0.12135669589042664,0.007315374910831451,True,2,4
Iris surprised Sam at the party. She baked a cake for,Iris,Sam,She,4.834394454956055,0.03408267721533775,0.0002710084954742342,True,5,5
Noah recommended Olivia for the job. He wrote a reference for,Noah,Olivia,He,3.094036102294922,0.0749054029583931,0.0033946135081350803,True,4,6
Emma met Paul at the store. She bought a gift for,Emma,Paul,She,0.6785106658935547,0.06163706257939339,0.031272921711206436,True,3,0
Jack visited Kate at home. He brought flowers for,Jack,Kate,He,2.2954177856445312,0.15741555392742157,0.015854785218834877,True,2,1
Grace called Frank on the phone. She left a message for,Grace,Frank,She,2.627176284790039,0.049231018871068954,0.0035585304722189903,True,4,2
David helped Grace move. He carried the boxes for,David,Grace,He,2.4443254470825195,0.05823434889316559,0.005053847562521696,True,3,3
Kate thanked Victor warmly. She wrote a letter for,Kate,Victor,She,3.05596923828125,0.08912351727485657,0.004195673856884241,True,4,4
Fred surprised Emma at the party. He baked a cake for,Fred,Emma,He,3.90023136138916,0.09667164087295532,0.0019563662353903055,True,2,5
Rose recommended Victor for the job. She wrote a reference for,Rose,Victor,She,1.8148937225341797,0.14836719632148743,0.024162372574210167,True,2,6
Brian met Kate at the store. He bought a gift for,Brian,Kate,He,1.6706161499023438,0.09464146196842194,0.017805002629756927,True,2,0
Tara visited Harry at home. She brought flowers for,Tara,Harry,She,5.212911605834961,0.11144579201936722,0.000606910849455744,True,2,1
Fred called Emma on the phone. He left a message for,Fred,Emma,He,3.778407096862793,0.13417591154575348,0.003067136975005269,True,2,2
Amy helped David move. She carried the boxes for,Amy,David,She,2.432074546813965,0.11292725056409836,0.009921154007315636,True,2,3
Derek thanked Gina warmly. He wrote a letter for,Derek,Gina,He,2.8695974349975586,0.06945712864398956,0.003939730115234852,True,3,4
Mia surprised Sam at the party. She baked a cake for,Mia,Sam,She,6.771210670471191,0.13588929176330566,0.00015577071462757885,True,2,5
Bob recommended Emma for the job. He wrote a reference for,Bob,Emma,He,1.7432432174682617,0.16449715197086334,0.02877911925315857,True,2,6
Iris met Bob at the store. She bought a gift for,Iris,Bob,She,2.961711883544922,0.03080492839217186,0.0015935476403683424,True,4,0
Sam visited Amy at home. He brought flowers for,Sam,Amy,He,2.534543991088867,0.31219393014907837,0.02475631609559059,True,2,1
Alice called Liam on the phone. She left a message for,Alice,Liam,She,2.5334396362304688,0.0629456639289856,0.004996973089873791,True,3,2
Harry helped Tara move. He carried the boxes for,Harry,Tara,He,1.2976770401000977,0.09448868781328201,0.025811059400439262,True,3,3
Clara thanked Fred warmly. She wrote a letter for,Clara,Fred,She,5.551394462585449,0.1054571345448494,0.00040938882739283144,True,2,4
Sam surprised Grace at the party. He baked a cake for,Sam,Grace,He,-0.7644138336181641,0.028267500922083855,0.060711100697517395,False,5,5
Amy recommended Derek for the job. She wrote a reference for,Amy,Derek,She,1.1078643798828125,0.05982067808508873,0.019756587222218513,True,4,6
Harry met Emma at the store. He bought a gift for,Harry,Emma,He,1.75732421875,0.05501118674874306,0.009489750489592552,True,2,0
